order_date,region,category,sales,profit,quantity,discount,target,row_id,order_id,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,product_id,subcategory,product_name
2014-07-26,South,Furniture,67.88,18.3276,2,0.0,71.274,7341,CA-2014-116190,8/1/2014,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,FUR-CH-10000553,Chairs,"Metal Folding Chairs, Beige, 4/Carton"
2014-07-26,South,Office Supplies,162.89,76.5583,13,0.0,171.03449999999998,7342,CA-2014-116190,8/1/2014,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,OFF-LA-10002762,Labels,Avery 485
2014-07-26,South,Furniture,25.71,9.2556,3,0.0,26.995500000000003,7343,CA-2014-116190,8/1/2014,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,FUR-FU-10000719,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11"
2014-12-26,East,Office Supplies,191.88,19.188,6,0.0,201.474,7344,CA-2014-168473,1/1/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,10009,OFF-ST-10000563,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus
2017-12-11,South,Furniture,721.875,-420.0,6,0.45,757.96875,7345,CA-2017-168389,12/17/2017,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,FUR-TA-10004289,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables
2017-12-11,South,Technology,73.568,-16.5528,4,0.2,77.2464,7346,CA-2017-168389,12/17/2017,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,TEC-PH-10003555,Phones,Motorola HK250 Universal Bluetooth Headset
2017-12-11,South,Office Supplies,13.584,1.3584,1,0.2,14.2632,7347,CA-2017-168389,12/17/2017,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,OFF-AR-10001958,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners
2017-12-11,South,Furniture,64.784,-12.147,1,0.2,68.0232,7348,CA-2017-168389,12/17/2017,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,FUR-CH-10000225,Chairs,"Global Geo Office Task Chair, Gray"
2014-03-03,Central,Office Supplies,176.772,-459.6072,3,0.8,185.6106,7349,CA-2014-130421,3/7/2014,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,OFF-AP-10002534,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator
2017-10-21,Central,Office Supplies,38.82,19.41,6,0.0,40.761,7350,CA-2017-142125,10/27/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,OFF-BI-10000301,Binders,GBC Instant Report Kit
2017-10-21,Central,Office Supplies,21.9,10.512,5,0.0,22.995,7351,CA-2017-142125,10/27/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,OFF-BI-10003460,Binders,Acco 3-Hole Punch
2017-11-10,West,Technology,111.79,43.5981,7,0.0,117.37950000000001,7352,CA-2017-141138,11/16/2017,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,95351,TEC-AC-10001772,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
2017-03-16,East,Technology,445.44,-81.664,8,0.4,467.712,7353,CA-2017-152135,3/18/2017,Second Class,MG-17650,Matthew Grinstein,Home Office,United States,Lakewood,Ohio,44107,TEC-PH-10003505,Phones,Geemarc AmpliPOWER60
2016-09-22,East,Office Supplies,16.52,5.369,5,0.2,17.346,7354,CA-2016-151974,9/29/2016,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,19134,OFF-LA-10004484,Labels,Avery 476
2017-02-06,West,Office Supplies,29.9,13.455,5,0.0,31.395,7355,CA-2017-154102,2/13/2017,Standard Class,SN-20560,Skye Norling,Home Office,United States,San Francisco,California,94109,OFF-PA-10001593,Paper,Xerox 1947
2015-12-31,Central,Office Supplies,116.4,52.38,8,0.0,122.22000000000001,7356,CA-2015-139780,1/2/2016,Second Class,AH-10690,Anna Häberlin,Corporate,United States,Detroit,Michigan,48205,OFF-BI-10004139,Binders,Fellowes Presentation Covers for Comb Binding Machines
2016-10-09,West,Office Supplies,1.408,0.1584,1,0.2,1.4784,7357,CA-2016-114748,10/14/2016,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,OFF-AR-10001315,Art,Newell 310
2016-10-09,West,Furniture,169.568,0.0,2,0.2,178.04640000000003,7358,CA-2016-114748,10/14/2016,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,FUR-FU-10001488,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
2014-12-30,East,Technology,251.964,-50.3928,6,0.4,264.5622,7359,US-2014-115189,1/3/2015,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,TEC-PH-10002170,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone
2014-12-30,East,Furniture,523.764,-192.0468,3,0.4,549.9522000000001,7360,US-2014-115189,1/3/2015,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,FUR-TA-10004575,Tables,Hon 5100 Series Wood Tables
2016-04-12,West,Office Supplies,19.44,9.3312,3,0.0,20.412000000000003,7361,CA-2016-163594,4/14/2016,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,OFF-PA-10000809,Paper,Xerox 206
2016-04-12,West,Furniture,194.352,-36.441,3,0.2,204.0696,7362,CA-2016-163594,4/14/2016,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,FUR-CH-10000225,Chairs,"Global Geo Office Task Chair, Gray"
2016-04-12,West,Office Supplies,36.624,13.734,3,0.2,38.455200000000005,7363,CA-2016-163594,4/14/2016,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,OFF-BI-10003707,Binders,Aluminum Screw Posts
2016-11-28,East,Technology,340.182,-73.7061,3,0.4,357.1911,7364,CA-2016-127243,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,TEC-PH-10004539,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster
2016-11-28,East,Office Supplies,12.672,2.6928,8,0.2,13.305600000000002,7365,CA-2016-127243,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,OFF-FA-10004076,Fasteners,Translucent Push Pins by OIC
2016-11-28,East,Office Supplies,6.888,-5.0512,2,0.7,7.2324,7366,CA-2016-127243,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10003166,Binders,GBC Plasticlear Binding Covers
2016-11-28,East,Office Supplies,32.544,-7.7292,2,0.2,34.1712,7367,CA-2016-127243,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,OFF-ST-10002301,Storage,Tennsco Commercial Shelving
2016-11-28,East,Furniture,347.802,-24.843,7,0.3,365.19210000000004,7368,CA-2016-127243,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,FUR-CH-10002647,Chairs,"Situations Contoured Folding Chairs, 4/Set"
2017-04-15,South,Office Supplies,15.57,-11.937,3,0.7,16.3485,7369,CA-2017-161851,4/17/2017,First Class,BP-11095,Bart Pistole,Corporate,United States,Miami,Florida,33180,OFF-BI-10004654,Binders,VariCap6 Expandable Binder
2015-03-09,South,Office Supplies,4.608,1.6704,2,0.2,4.8384,7370,CA-2015-110345,3/11/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,Raleigh,North Carolina,27604,OFF-LA-10001175,Labels,Avery 514
2014-10-28,Central,Technology,257.98,74.8142,2,0.0,270.879,7371,CA-2014-107769,11/1/2014,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,67846,TEC-PH-10001336,Phones,Digium D40 VoIP phone
2017-01-07,West,Office Supplies,153.78,44.5962,11,0.0,161.469,7372,US-2017-123862,1/9/2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,OFF-ST-10000760,Storage,Eldon Fold 'N Roll Cart System
2017-01-07,West,Office Supplies,61.02,0.6102,3,0.0,64.07100000000001,7373,US-2017-123862,1/9/2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,OFF-ST-10002301,Storage,Tennsco Commercial Shelving
2017-01-07,West,Office Supplies,110.11,31.9319,7,0.0,115.6155,7374,US-2017-123862,1/9/2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,OFF-SU-10004884,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
2017-01-07,West,Office Supplies,7.89,3.5505,1,0.0,8.2845,7375,US-2017-123862,1/9/2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,OFF-FA-10003112,Fasteners,Staples
2017-08-13,West,Office Supplies,36.024,11.7078,3,0.2,37.8252,7376,CA-2017-100580,8/20/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,San Diego,California,92037,OFF-BI-10000069,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"
2017-11-02,Central,Office Supplies,54.336,5.4336,4,0.2,57.0528,7377,US-2017-145597,11/5/2017,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,61701,OFF-AR-10001958,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners
2014-09-19,West,Office Supplies,92.52,24.9804,6,0.0,97.146,7378,CA-2014-132787,9/23/2014,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115,OFF-ST-10001321,Storage,"Decoflex Hanging Personal Folder File, Blue"
2015-05-31,South,Office Supplies,10.272,1.1556,3,0.2,10.7856,7379,CA-2015-136224,5/31/2015,Same Day,ML-18265,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,28314,OFF-AR-10003504,Art,Newell 347
2016-09-13,Central,Office Supplies,40.74,0.4074,3,0.0,42.777,7380,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,OFF-ST-10000419,Storage,"Rogers Jumbo File, Granite"
2016-09-13,Central,Office Supplies,14.4,7.056,5,0.0,15.120000000000001,7381,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,OFF-LA-10004559,Labels,Avery 49
2016-09-13,Central,Technology,149.95,41.986,5,0.0,157.4475,7382,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,TEC-PH-10001644,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic"
2016-09-13,Central,Office Supplies,16.9,5.07,2,0.0,17.745,7383,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,OFF-SU-10004782,Supplies,"Elite 5"" Scissors"
2016-09-13,Central,Office Supplies,17.61,8.4528,3,0.0,18.4905,7384,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,OFF-PA-10002250,Paper,Things To Do Today Pad
2016-09-13,Central,Office Supplies,378.0,136.08,2,0.0,396.90000000000003,7385,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,OFF-AP-10001394,Appliances,Harmony Air Purifier
2016-09-13,Central,Office Supplies,17.64,8.6436,3,0.0,18.522000000000002,7386,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,OFF-PA-10001838,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
2016-09-13,Central,Office Supplies,373.08,100.7316,6,0.0,391.734,7387,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,OFF-ST-10004340,Storage,"Fellowes Mobile File Cart, Black"
2016-09-13,Central,Furniture,1336.44,387.5676,14,0.0,1403.2620000000002,7388,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,FUR-FU-10003664,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
2016-09-13,Central,Technology,29.97,0.2997,3,0.0,31.4685,7389,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,TEC-PH-10004897,Phones,Mediabridge Sport Armband iPhone 5s
2017-11-29,South,Furniture,390.368,48.796,2,0.2,409.88640000000004,7390,CA-2017-108035,12/3/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,FUR-CH-10000454,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
2017-11-29,South,Furniture,101.52,19.035,5,0.2,106.596,7391,CA-2017-108035,12/3/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,FUR-FU-10004017,Furnishings,"Executive Impressions 13"" Chairman Wall Clock"
2017-12-04,East,Office Supplies,74.352,23.235,3,0.2,78.06960000000001,7392,CA-2017-160031,12/7/2017,Second Class,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,45014,OFF-PA-10000241,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
2017-05-02,West,Office Supplies,15.7,7.065,5,0.0,16.485,7393,CA-2017-147844,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,OFF-PA-10003016,Paper,"Adams ""While You Were Out"" Message Pads"
2017-05-02,West,Office Supplies,59.52,15.4752,3,0.0,62.49600000000001,7394,CA-2017-147844,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,OFF-AR-10001615,Art,Newell 34
2017-05-02,West,Office Supplies,34.4,15.824,5,0.0,36.12,7395,CA-2017-147844,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,OFF-PA-10002713,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11"
2016-12-25,East,Furniture,313.176,-120.0508,2,0.4,328.8348,7396,CA-2016-110975,12/30/2016,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,FUR-TA-10002958,Tables,"Bevis Oval Conference Table, Walnut"
2016-12-25,East,Furniture,866.646,173.3292,3,0.1,909.9783,7397,CA-2016-110975,12/30/2016,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,FUR-CH-10003746,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs
2014-09-30,East,Office Supplies,795.408,59.6556,6,0.2,835.1784,7398,CA-2014-141649,9/30/2014,Same Day,DM-12955,Dario Medina,Corporate,United States,Fairfield,Ohio,45014,OFF-AP-10003217,Appliances,Eureka Sanitaire  Commercial Upright
2014-07-12,Central,Office Supplies,35.856,12.9978,9,0.2,37.6488,7399,CA-2014-124807,7/15/2014,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,OFF-PA-10001526,Paper,Xerox 1949
2014-07-12,Central,Technology,23.84,3.278,4,0.2,25.032,7400,CA-2014-124807,7/15/2014,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,TEC-AC-10002857,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack"
2016-09-08,West,Furniture,43.13,14.6642,1,0.0,45.286500000000004,7401,CA-2016-110009,9/13/2016,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,FUR-FU-10003039,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock"
2016-09-08,West,Office Supplies,30.87,14.2002,7,0.0,32.4135,7402,CA-2016-110009,9/13/2016,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,OFF-PA-10002615,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
2017-08-06,East,Office Supplies,70.12,21.036,4,0.0,73.626,7403,CA-2017-168172,8/10/2017,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10011,OFF-SU-10002573,Supplies,"Acme 10"" Easy Grip Assistive Scissors"
2015-05-14,West,Furniture,509.9575,41.9965,5,0.15,535.455375,7404,CA-2015-100146,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,FUR-BO-10004015,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
2015-05-14,West,Furniture,122.91,34.4148,3,0.0,129.0555,7405,CA-2015-100146,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,FUR-FU-10001979,Furnishings,Dana Halogen Swing-Arm Architect Lamp
2015-05-14,West,Furniture,97.568,-6.098,2,0.2,102.4464,7406,CA-2015-100146,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,FUR-CH-10003833,Chairs,Novimex Fabric Task Chair
2015-05-14,West,Furniture,722.352,81.2646,3,0.2,758.4696,7407,CA-2015-100146,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,FUR-CH-10004495,Chairs,"Global Leather and Oak Executive Chair, Black"
2017-01-20,Central,Office Supplies,11.52,4.176,5,0.2,12.096,7408,CA-2017-152079,1/21/2017,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,OFF-LA-10001613,Labels,Avery File Folder Labels
2016-05-30,West,Furniture,167.84,11.7488,8,0.0,176.232,7409,CA-2016-129728,6/6/2016,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,FUR-FU-10003247,Furnishings,36X48 HARDFLOOR CHAIRMAT
2014-04-08,East,Furniture,172.11,-94.6605,1,0.4,180.71550000000002,7410,CA-2014-121769,4/12/2014,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,FUR-TA-10004442,Tables,Riverside Furniture Stanwyck Manor Table Series
2014-07-23,East,Technology,99.98,7.9984,2,0.0,104.97900000000001,7411,CA-2014-103058,7/24/2014,First Class,AG-10270,Alejandro Grove,Consumer,United States,New York City,New York,10011,TEC-AC-10001314,Accessories,Case Logic 2.4GHz Wireless Keyboard
2017-05-30,West,Technology,156.792,17.6391,1,0.2,164.63160000000002,7412,CA-2017-121125,6/3/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,TEC-PH-10001619,Phones,LG G3
2017-05-30,West,Technology,35.36,-3.094,2,0.2,37.128,7413,CA-2017-121125,6/3/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,TEC-AC-10002323,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
2017-05-30,West,Furniture,13.592,-0.3398,1,0.2,14.271600000000001,7414,CA-2017-121125,6/3/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,FUR-FU-10000820,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp
2016-03-13,East,Furniture,386.68,-5.524,2,0.3,406.014,7415,US-2016-114013,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,FUR-CH-10004287,Chairs,SAFCO Arco Folding Chair
2016-03-13,East,Technology,379.96,47.495,5,0.2,398.95799999999997,7416,US-2016-114013,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,TEC-AC-10000474,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
2016-03-13,East,Technology,539.91,-116.9805,3,0.4,566.9055,7417,US-2016-114013,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,TEC-PH-10001494,Phones,Polycom CX600 IP Phone VoIP phone
2016-03-13,East,Office Supplies,41.24,13.9185,5,0.2,43.30200000000001,7418,US-2016-114013,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-PA-10004996,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
2016-03-13,East,Office Supplies,51.897,-41.5176,1,0.7,54.49185,7419,US-2016-114013,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10004318,Binders,Ibico EB-19 Dual Function Manual Binding System
2016-03-13,East,Office Supplies,552.56,-138.14,5,0.2,580.188,7420,US-2016-114013,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-ST-10002574,Storage,"SAFCO Commercial Wire Shelving, Black"
2016-03-13,East,Office Supplies,23.16,-15.44,5,0.7,24.318,7421,US-2016-114013,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10002353,Binders,GBC VeloBind Cover Sets
2016-03-13,East,Office Supplies,126.08,-28.368,2,0.2,132.38400000000001,7422,US-2016-114013,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,OFF-ST-10003641,Storage,Space Solutions Industrial Galvanized Steel Shelving.
2016-03-13,East,Technology,449.1,-643.71,3,0.7,471.55500000000006,7423,US-2016-114013,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,TEC-MA-10001148,Machines,Okidata MB491 Multifunction Printer
2017-04-10,East,Office Supplies,195.104,21.9492,4,0.2,204.85920000000002,7424,CA-2017-135069,4/14/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,OFF-AP-10000026,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
2017-04-10,East,Furniture,36.672,6.4176,3,0.2,38.5056,7425,CA-2017-135069,4/14/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,FUR-FU-10003878,Furnishings,"Linden 10"" Round Wall Clock, Black"
2016-06-25,Central,Furniture,85.246,-6.089,2,0.3,89.5083,7426,CA-2016-101693,6/27/2016,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,FUR-CH-10001146,Chairs,"Global Value Mid-Back Manager's Chair, Gray"
2016-06-25,Central,Furniture,32.712,-26.1696,2,0.6,34.34760000000001,7427,CA-2016-101693,6/27/2016,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,FUR-FU-10003919,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories
2014-03-17,South,Office Supplies,11.43,5.3721,3,0.0,12.0015,7428,US-2014-164763,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,OFF-BI-10000605,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
2014-03-17,South,Office Supplies,30.44,14.9156,2,0.0,31.962000000000003,7429,US-2014-164763,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,OFF-BI-10000309,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
2014-03-17,South,Office Supplies,12.96,6.3504,2,0.0,13.608000000000002,7430,US-2014-164763,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,OFF-PA-10003349,Paper,Xerox 1957
2014-03-17,South,Office Supplies,16.0,7.68,4,0.0,16.8,7431,US-2014-164763,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,OFF-PA-10003063,Paper,EcoTones Memo Sheets
2014-03-17,South,Office Supplies,32.67,8.4942,3,0.0,34.30350000000001,7432,US-2014-164763,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,OFF-AP-10003971,Appliances,Belkin 6 Outlet Metallic Surge Strip
2014-08-09,West,Office Supplies,4.464,-0.9486,3,0.2,4.687200000000001,7433,CA-2014-161249,8/13/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,OFF-FA-10004838,Fasteners,"Super Bands, 12/Pack"
2014-08-09,West,Office Supplies,9.345,-6.5415,5,0.7,9.81225,7434,CA-2014-161249,8/13/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,OFF-BI-10001097,Binders,Avery Hole Reinforcements
2015-07-26,West,Office Supplies,9.144,3.0861,3,0.2,9.6012,7435,CA-2015-148180,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,OFF-BI-10000605,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
2015-07-26,West,Office Supplies,23.136,8.3868,6,0.2,24.2928,7436,CA-2015-148180,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,OFF-BI-10003314,Binders,Tuff Stuff Recycled Round Ring Binders
2015-07-26,West,Office Supplies,99.2,25.792,5,0.0,104.16000000000001,7437,CA-2015-148180,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,OFF-AR-10002067,Art,Newell 334
2014-02-15,West,Office Supplies,21.36,7.209,5,0.2,22.428,7438,CA-2014-165568,2/19/2014,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,OFF-BI-10001031,Binders,Pressboard Data Binders by Wilson Jones
2015-03-24,West,Furniture,46.9,13.132,5,0.0,49.245,7439,CA-2015-145457,3/27/2015,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,FUR-FU-10003832,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"
2017-09-02,West,Office Supplies,18.72,6.552,5,0.2,19.656,7440,US-2017-163657,9/6/2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,OFF-BI-10000138,Binders,Acco Translucent Poly Ring Binders
2017-09-02,West,Furniture,236.528,-2.9566,2,0.2,248.3544,7441,US-2017-163657,9/6/2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,FUR-TA-10004607,Tables,Hon 2111 Invitation Series Straight Table
2015-11-16,West,Office Supplies,18.9,8.694,3,0.0,19.845,7442,CA-2015-120446,11/18/2015,First Class,JG-15805,John Grady,Corporate,United States,San Diego,California,92105,OFF-LA-10003148,Labels,Avery 51
2014-12-09,Central,Office Supplies,10.688,3.7408,2,0.2,11.2224,7443,CA-2014-109932,12/11/2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,OFF-PA-10001804,Paper,Xerox 195
2014-12-09,Central,Office Supplies,237.096,20.7459,3,0.2,248.95080000000002,7444,CA-2014-109932,12/11/2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,OFF-ST-10000036,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
